date,service_period,service_hours,item,season,is_weekend,is_public_holiday,holiday_name,local_event,temperature_c,rainfall_mm,quantity_ordered,quantity_sold,waste_kg
2024-03-10,Morning,07:00-11:00,Fresh Herbs,Spring,1,0,,none,9.8,0.9,12.9,11.3,1.6
2024-03-10,Afternoon,11:00-16:00,Fresh Herbs,Spring,1,0,,none,9.8,0.9,13.4,11.3,2.1
2024-03-10,Evening,16:00-23:00,Fresh Herbs,Spring,1,0,,none,9.8,0.9,7.8,6.1,1.7
2024-03-11,Morning,07:00-11:00,Chicken Breast,Spring,0,0,,none,11.2,0.7,2.2,1.9,0.3
2024-03-11,Afternoon,11:00-16:00,Chicken Breast,Spring,0,0,,none,11.2,0.7,36.3,29.1,7.2
2024-03-11,Evening,16:00-23:00,Chicken Breast,Spring,0,0,,none,11.2,0.7,88.4,69.0,19.4
2024-03-11,Morning,07:00-11:00,Milk,Spring,0,0,,none,11.2,0.7,32.3,27.0,5.3
2024-03-11,Afternoon,11:00-16:00,Milk,Spring,0,0,,none,11.2,0.7,38.4,30.7,7.7
2024-03-11,Evening,16:00-23:00,Milk,Spring,0,0,,none,11.2,0.7,25.4,20.1,5.3
2024-03-11,Morning,07:00-11:00,Tomatoes,Spring,0,0,,none,11.2,0.7,15.9,15.1,0.8
2024-03-11,Afternoon,11:00-16:00,Tomatoes,Spring,0,0,,none,11.2,0.7,37.2,28.5,8.7
2024-03-11,Evening,16:00-23:00,Tomatoes,Spring,0,0,,none,11.2,0.7,41.5,34.0,7.5
2024-03-11,Morning,07:00-11:00,Greek Yogurt,Spring,0,0,,none,11.2,0.7,27.4,25.0,2.4
2024-03-11,Afternoon,11:00-16:00,Greek Yogurt,Spring,0,0,,none,11.2,0.7,32.5,29.6,2.9
2024-03-11,Evening,16:00-23:00,Greek Yogurt,Spring,0,0,,none,11.2,0.7,20.1,16.2,3.9
2024-03-11,Morning,07:00-11:00,Lettuce,Spring,0,0,,none,11.2,0.7,11.4,9.1,2.3
2024-03-11,Afternoon,11:00-16:00,Lettuce,Spring,0,0,,none,11.2,0.7,27.7,21.0,6.7
2024-03-11,Evening,16:00-23:00,Lettuce,Spring,0,0,,none,11.2,0.7,36.7,28.2,8.5
2024-03-11,Morning,07:00-11:00,Avocado,Spring,0,0,,none,11.2,0.7,12.5,9.9,2.6
2024-03-11,Afternoon,11:00-16:00,Avocado,Spring,0,0,,none,11.2,0.7,25.8,20.7,5.1
2024-03-11,Evening,16:00-23:00,Avocado,Spring,0,0,,none,11.2,0.7,29.9,26.0,3.9
2024-03-11,Morning,07:00-11:00,Strawberries,Spring,0,0,,none,11.2,0.7,11.3,10.1,1.2
2024-03-11,Afternoon,11:00-16:00,Strawberries,Spring,0,0,,none,11.2,0.7,22.3,19.1,3.2
2024-03-11,Evening,16:00-23:00,Strawberries,Spring,0,0,,none,11.2,0.7,28.2,26.5,1.7
2024-03-11,Morning,07:00-11:00,Fresh Pasta,Spring,0,0,,none,11.2,0.7,5.9,4.7,1.2
2024-03-11,Afternoon,11:00-16:00,Fresh Pasta,Spring,0,0,,none,11.2,0.7,21.2,16.0,5.2
2024-03-11,Evening,16:00-23:00,Fresh Pasta,Spring,0,0,,none,11.2,0.7,43.1,33.7,9.4
2024-03-11,Morning,07:00-11:00,Salmon,Spring,0,0,,none,11.2,0.7,5.2,4.4,0.8
2024-03-11,Afternoon,11:00-16:00,Salmon,Spring,0,0,,none,11.2,0.7,14.4,12.9,1.5
2024-03-11,Evening,16:00-23:00,Salmon,Spring,0,0,,none,11.2,0.7,33.6,27.3,6.3
2024-03-11,Morning,07:00-11:00,Fresh Herbs,Spring,0,0,,none,11.2,0.7,10.4,9.2,1.2
2024-03-11,Afternoon,11:00-16:00,Fresh Herbs,Spring,0,0,,none,11.2,0.7,9.6,8.9,0.7
2024-03-11,Evening,16:00-23:00,Fresh Herbs,Spring,0,0,,none,11.2,0.7,4.6,3.8,0.8
2024-03-12,Morning,07:00-11:00,Chicken Breast,Spring,0,0,,concert,14.9,0.0,16.5,12.7,3.8
2024-03-12,Afternoon,11:00-16:00,Chicken Breast,Spring,0,0,,concert,14.9,0.0,65.7,50.7,15.0
2024-03-12,Evening,16:00-23:00,Chicken Breast,Spring,0,0,,concert,14.9,0.0,121.2,98.1,23.1
2024-03-12,Morning,07:00-11:00,Milk,Spring,0,0,,concert,14.9,0.0,59.4,43.2,16.2
2024-03-12,Afternoon,11:00-16:00,Milk,Spring,0,0,,concert,14.9,0.0,55.4,45.5,9.9
2024-03-12,Evening,16:00-23:00,Milk,Spring,0,0,,concert,14.9,0.0,28.9,23.4,5.5
2024-03-12,Morning,07:00-11:00,Tomatoes,Spring,0,0,,concert,14.9,0.0,25.9,23.4,2.5
2024-03-12,Afternoon,11:00-16:00,Tomatoes,Spring,0,0,,concert,14.9,0.0,49.2,41.1,8.1
2024-03-12,Evening,16:00-23:00,Tomatoes,Spring,0,0,,concert,14.9,0.0,59.4,50.4,9.0
2024-03-12,Morning,07:00-11:00,Greek Yogurt,Spring,0,0,,concert,14.9,0.0,39.5,34.8,4.7
2024-03-12,Afternoon,11:00-16:00,Greek Yogurt,Spring,0,0,,concert,14.9,0.0,44.5,41.4,3.1
2024-03-12,Evening,16:00-23:00,Greek Yogurt,Spring,0,0,,concert,14.9,0.0,29.2,24.6,4.6
2024-03-12,Morning,07:00-11:00,Lettuce,Spring,0,0,,concert,14.9,0.0,25.2,22.5,2.7
2024-03-12,Afternoon,11:00-16:00,Lettuce,Spring,0,0,,concert,14.9,0.0,41.4,34.2,7.2
2024-03-12,Evening,16:00-23:00,Lettuce,Spring,0,0,,concert,14.9,0.0,48.8,39.6,9.2
2024-03-12,Morning,07:00-11:00,Avocado,Spring,0,0,,concert,14.9,0.0,18.5,16.4,2.1
2024-03-12,Afternoon,11:00-16:00,Avocado,Spring,0,0,,concert,14.9,0.0,35.3,31.1,4.2
2024-03-12,Evening,16:00-23:00,Avocado,Spring,0,0,,concert,14.9,0.0,45.2,40.6,4.6
2024-03-12,Morning,07:00-11:00,Strawberries,Spring,0,0,,concert,14.9,0.0,21.2,18.0,3.2
2024-03-12,Afternoon,11:00-16:00,Strawberries,Spring,0,0,,concert,14.9,0.0,32.7,29.8,2.9
2024-03-12,Evening,16:00-23:00,Strawberries,Spring,0,0,,concert,14.9,0.0,42.0,33.1,8.9
2024-03-12,Morning,07:00-11:00,Fresh Pasta,Spring,0,0,,concert,14.9,0.0,6.0,4.5,1.5
2024-03-12,Afternoon,11:00-16:00,Fresh Pasta,Spring,0,0,,concert,14.9,0.0,32.8,24.0,8.8
2024-03-12,Evening,16:00-23:00,Fresh Pasta,Spring,0,0,,concert,14.9,0.0,57.4,47.6,9.8
2024-03-12,Morning,07:00-11:00,Salmon,Spring,0,0,,concert,14.9,0.0,4.6,4.0,0.6
2024-03-12,Afternoon,11:00-16:00,Salmon,Spring,0,0,,concert,14.9,0.0,24.1,19.1,5.0
2024-03-12,Evening,16:00-23:00,Salmon,Spring,0,0,,concert,14.9,0.0,47.8,39.8,8.0
2024-03-12,Morning,07:00-11:00,Fresh Herbs,Spring,0,0,,concert,14.9,0.0,14.3,11.7,2.6
2024-03-12,Afternoon,11:00-16:00,Fresh Herbs,Spring,0,0,,concert,14.9,0.0,16.7,13.5,3.2
2024-03-12,Evening,16:00-23:00,Fresh Herbs,Spring,0,0,,concert,14.9,0.0,10.2,7.6,2.6
2024-03-13,Morning,07:00-11:00,Chicken Breast,Spring,0,0,,none,7.0,0.0,2.3,1.9,0.4
2024-03-13,Afternoon,11:00-16:00,Chicken Breast,Spring,0,0,,none,7.0,0.0,42.4,36.7,5.7
2024-03-13,Evening,16:00-23:00,Chicken Breast,Spring,0,0,,none,7.0,0.0,85.2,67.5,17.7
2024-03-13,Morning,07:00-11:00,Milk,Spring,0,0,,none,7.0,0.0,34.0,28.4,5.6
2024-03-13,Afternoon,11:00-16:00,Milk,Spring,0,0,,none,7.0,0.0,42.3,35.3,7.0
2024-03-13,Evening,16:00-23:00,Milk,Spring,0,0,,none,7.0,0.0,18.8,14.7,4.1
2024-03-13,Morning,07:00-11:00,Tomatoes,Spring,0,0,,none,7.0,0.0,18.1,16.1,2.0
2024-03-13,Afternoon,11:00-16:00,Tomatoes,Spring,0,0,,none,7.0,0.0,34.6,27.2,7.4
2024-03-13,Evening,16:00-23:00,Tomatoes,Spring,0,0,,none,7.0,0.0,44.1,35.8,8.3
2024-03-13,Morning,07:00-11:00,Greek Yogurt,Spring,0,0,,none,7.0,0.0,21.9,18.8,3.1
2024-03-13,Afternoon,11:00-16:00,Greek Yogurt,Spring,0,0,,none,7.0,0.0,29.9,25.0,4.9
2024-03-13,Evening,16:00-23:00,Greek Yogurt,Spring,0,0,,none,7.0,0.0,18.5,14.5,4.0
2024-03-13,Morning,07:00-11:00,Lettuce,Spring,0,0,,none,7.0,0.0,18.4,15.9,2.5
2024-03-13,Afternoon,11:00-16:00,Lettuce,Spring,0,0,,none,7.0,0.0,23.6,21.1,2.5
2024-03-13,Evening,16:00-23:00,Lettuce,Spring,0,0,,none,7.0,0.0,33.5,29.1,4.4
2024-03-13,Morning,07:00-11:00,Avocado,Spring,0,0,,none,7.0,0.0,10.5,8.6,1.9
2024-03-13,Afternoon,11:00-16:00,Avocado,Spring,0,0,,none,7.0,0.0,22.7,17.5,5.2
2024-03-13,Evening,16:00-23:00,Avocado,Spring,0,0,,none,7.0,0.0,30.6,23.7,6.9
2024-03-13,Morning,07:00-11:00,Strawberries,Spring,0,0,,none,7.0,0.0,9.4,7.6,1.8
2024-03-13,Afternoon,11:00-16:00,Strawberries,Spring,0,0,,none,7.0,0.0,22.9,19.0,3.9
2024-03-13,Evening,16:00-23:00,Strawberries,Spring,0,0,,none,7.0,0.0,26.0,21.1,4.9
2024-03-13,Morning,07:00-11:00,Fresh Pasta,Spring,0,0,,none,7.0,0.0,6.9,5.5,1.4
2024-03-13,Afternoon,11:00-16:00,Fresh Pasta,Spring,0,0,,none,7.0,0.0,21.0,15.6,5.4
2024-03-13,Evening,16:00-23:00,Fresh Pasta,Spring,0,0,,none,7.0,0.0,35.7,31.7,4.0
2024-03-13,Morning,07:00-11:00,Salmon,Spring,0,0,,none,7.0,0.0,2.8,2.2,0.6
2024-03-13,Afternoon,11:00-16:00,Salmon,Spring,0,0,,none,7.0,0.0,16.7,13.2,3.5
2024-03-13,Evening,16:00-23:00,Salmon,Spring,0,0,,none,7.0,0.0,29.9,22.5,7.4
2024-03-13,Morning,07:00-11:00,Fresh Herbs,Spring,0,0,,none,7.0,0.0,8.8,7.9,0.9
2024-03-13,Afternoon,11:00-16:00,Fresh Herbs,Spring,0,0,,none,7.0,0.0,11.6,9.2,2.4
2024-03-13,Evening,16:00-23:00,Fresh Herbs,Spring,0,0,,none,7.0,0.0,5.1,4.1,1.0
2024-03-14,Morning,07:00-11:00,Chicken Breast,Spring,0,0,,none,12.4,2.3,10.3,8.6,1.7
2024-03-14,Afternoon,11:00-16:00,Chicken Breast,Spring,0,0,,none,12.4,2.3,52.4,43.4,9.0
2024-03-14,Evening,16:00-23:00,Chicken Breast,Spring,0,0,,none,12.4,2.3,83.4,71.4,12.0
2024-03-14,Morning,07:00-11:00,Milk,Spring,0,0,,none,12.4,2.3,34.4,25.6,8.8
2024-03-14,Afternoon,11:00-16:00,Milk,Spring,0,0,,none,12.4,2.3,40.5,34.3,6.2
2024-03-14,Evening,16:00-23:00,Milk,Spring,0,0,,none,12.4,2.3,22.3,16.6,5.7
2024-03-14,Morning,07:00-11:00,Tomatoes,Spring,0,0,,none,12.4,2.3,19.9,17.1,2.8
2024-03-14,Afternoon,11:00-16:00,Tomatoes,Spring,0,0,,none,12.4,2.3,29.5,24.6,4.9
2024-03-14,Evening,16:00-23:00,Tomatoes,Spring,0,0,,none,12.4,2.3,39.4,30.8,8.6
2024-03-14,Morning,07:00-11:00,Greek Yogurt,Spring,0,0,,none,12.4,2.3,34.5,29.7,4.8
2024-03-14,Afternoon,11:00-16:00,Greek Yogurt,Spring,0,0,,none,12.4,2.3,31.0,27.0,4.0
2024-03-14,Evening,16:00-23:00,Greek Yogurt,Spring,0,0,,none,12.4,2.3,15.4,11.7,3.7
2024-03-14,Morning,07:00-11:00,Lettuce,Spring,0,0,,none,12.4,2.3,15.1,12.1,3.0
2024-03-14,Afternoon,11:00-16:00,Lettuce,Spring,0,0,,none,12.4,2.3,26.4,23.2,3.2
2024-03-14,Evening,16:00-23:00,Lettuce,Spring,0,0,,none,12.4,2.3,36.8,31.3,5.5
2024-03-14,Morning,07:00-11:00,Avocado,Spring,0,0,,none,12.4,2.3,10.5,9.8,0.7
2024-03-14,Afternoon,11:00-16:00,Avocado,Spring,0,0,,none,12.4,2.3,21.6,18.4,3.2
2024-03-14,Evening,16:00-23:00,Avocado,Spring,0,0,,none,12.4,2.3,34.7,28.9,5.8
2024-03-14,Morning,07:00-11:00,Strawberries,Spring,0,0,,none,12.4,2.3,13.4,10.9,2.5
2024-03-14,Afternoon,11:00-16:00,Strawberries,Spring,0,0,,none,12.4,2.3,23.6,19.3,4.3
2024-03-14,Evening,16:00-23:00,Strawberries,Spring,0,0,,none,12.4,2.3,33.8,27.4,6.4
2024-03-14,Morning,07:00-11:00,Fresh Pasta,Spring,0,0,,none,12.4,2.3,4.1,3.4,0.7
2024-03-14,Afternoon,11:00-16:00,Fresh Pasta,Spring,0,0,,none,12.4,2.3,19.8,18.0,1.8
2024-03-14,Evening,16:00-23:00,Fresh Pasta,Spring,0,0,,none,12.4,2.3,38.4,32.6,5.8
2024-03-14,Morning,07:00-11:00,Salmon,Spring,0,0,,none,12.4,2.3,2.4,2.2,0.2
2024-03-14,Afternoon,11:00-16:00,Salmon,Spring,0,0,,none,12.4,2.3,17.7,13.3,4.4
2024-03-14,Evening,16:00-23:00,Salmon,Spring,0,0,,none,12.4,2.3,33.7,26.6,7.1
2024-03-14,Morning,07:00-11:00,Fresh Herbs,Spring,0,0,,none,12.4,2.3,10.4,8.6,1.8
2024-03-14,Afternoon,11:00-16:00,Fresh Herbs,Spring,0,0,,none,12.4,2.3,11.3,9.3,2.0
2024-03-14,Evening,16:00-23:00,Fresh Herbs,Spring,0,0,,none,12.4,2.3,7.8,6.1,1.7
2024-03-15,Morning,07:00-11:00,Chicken Breast,Spring,0,0,,none,23.4,4.1,10.8,8.7,2.1
2024-03-15,Afternoon,11:00-16:00,Chicken Breast,Spring,0,0,,none,23.4,4.1,49.1,39.8,9.3
2024-03-15,Evening,16:00-23:00,Chicken Breast,Spring,0,0,,none,23.4,4.1,95.4,75.6,19.8
2024-03-15,Morning,07:00-11:00,Milk,Spring,0,0,,none,23.4,4.1,40.3,29.8,10.5
2024-03-15,Afternoon,11:00-16:00,Milk,Spring,0,0,,none,23.4,4.1,44.4,36.1,8.3
2024-03-15,Evening,16:00-23:00,Milk,Spring,0,0,,none,23.4,4.1,30.0,24.3,5.7
2024-03-15,Morning,07:00-11:00,Tomatoes,Spring,0,0,,none,23.4,4.1,22.1,16.5,5.6
2024-03-15,Afternoon,11:00-16:00,Tomatoes,Spring,0,0,,none,23.4,4.1,40.4,29.9,10.5
2024-03-15,Evening,16:00-23:00,Tomatoes,Spring,0,0,,none,23.4,4.1,51.3,44.8,6.5
2024-03-15,Morning,07:00-11:00,Greek Yogurt,Spring,0,0,,none,23.4,4.1,29.7,25.4,4.3
2024-03-15,Afternoon,11:00-16:00,Greek Yogurt,Spring,0,0,,none,23.4,4.1,38.5,31.6,6.9
2024-03-15,Evening,16:00-23:00,Greek Yogurt,Spring,0,0,,none,23.4,4.1,24.3,18.5,5.8
2024-03-15,Morning,07:00-11:00,Lettuce,Spring,0,0,,none,23.4,4.1,14.6,13.0,1.6
2024-03-15,Afternoon,11:00-16:00,Lettuce,Spring,0,0,,none,23.4,4.1,30.8,25.5,5.3
2024-03-15,Evening,16:00-23:00,Lettuce,Spring,0,0,,none,23.4,4.1,40.5,31.5,9.0
2024-03-15,Morning,07:00-11:00,Avocado,Spring,0,0,,none,23.4,4.1,17.9,14.9,3.0
2024-03-15,Afternoon,11:00-16:00,Avocado,Spring,0,0,,none,23.4,4.1,29.9,23.7,6.2
2024-03-15,Evening,16:00-23:00,Avocado,Spring,0,0,,none,23.4,4.1,35.0,30.4,4.6
2024-03-15,Morning,07:00-11:00,Strawberries,Spring,0,0,,none,23.4,4.1,13.3,11.2,2.1
2024-03-15,Afternoon,11:00-16:00,Strawberries,Spring,0,0,,none,23.4,4.1,22.6,17.9,4.7
2024-03-15,Evening,16:00-23:00,Strawberries,Spring,0,0,,none,23.4,4.1,27.6,24.4,3.2
2024-03-15,Morning,07:00-11:00,Fresh Pasta,Spring,0,0,,none,23.4,4.1,6.2,5.4,0.8
2024-03-15,Afternoon,11:00-16:00,Fresh Pasta,Spring,0,0,,none,23.4,4.1,21.3,18.2,3.1
2024-03-15,Evening,16:00-23:00,Fresh Pasta,Spring,0,0,,none,23.4,4.1,47.0,36.9,10.1
2024-03-15,Morning,07:00-11:00,Salmon,Spring,0,0,,none,23.4,4.1,3.3,2.7,0.6
2024-03-15,Afternoon,11:00-16:00,Salmon,Spring,0,0,,none,23.4,4.1,19.9,15.0,4.9
2024-03-15,Evening,16:00-23:00,Salmon,Spring,0,0,,none,23.4,4.1,38.6,30.8,7.8
2024-03-15,Morning,07:00-11:00,Fresh Herbs,Spring,0,0,,none,23.4,4.1,10.9,8.4,2.5
2024-03-15,Afternoon,11:00-16:00,Fresh Herbs,Spring,0,0,,none,23.4,4.1,12.5,9.2,3.3
2024-03-15,Evening,16:00-23:00,Fresh Herbs,Spring,0,0,,none,23.4,4.1,8.6,7.3,1.3
2024-03-16,Morning,07:00-11:00,Chicken Breast,Spring,1,0,,none,10.2,0.0,18.0,14.9,3.1
2024-03-16,Afternoon,11:00-16:00,Chicken Breast,Spring,1,0,,none,10.2,0.0,53.6,43.3,10.3
2024-03-16,Evening,16:00-23:00,Chicken Breast,Spring,1,0,,none,10.2,0.0,114.2,91.7,22.5
2024-03-16,Morning,07:00-11:00,Milk,Spring,1,0,,none,10.2,0.0,44.5,32.0,12.5
2024-03-16,Afternoon,11:00-16:00,Milk,Spring,1,0,,none,10.2,0.0,49.1,39.2,9.9
2024-03-16,Evening,16:00-23:00,Milk,Spring,1,0,,none,10.2,0.0,33.7,26.0,7.7
2024-03-16,Morning,07:00-11:00,Tomatoes,Spring,1,0,,none,10.2,0.0,24.1,21.7,2.4
2024-03-16,Afternoon,11:00-16:00,Tomatoes,Spring,1,0,,none,10.2,0.0,42.8,35.6,7.2
2024-03-16,Evening,16:00-23:00,Tomatoes,Spring,1,0,,none,10.2,0.0,58.7,47.1,11.6
2024-03-16,Morning,07:00-11:00,Greek Yogurt,Spring,1,0,,none,10.2,0.0,34.7,31.2,3.5
2024-03-16,Afternoon,11:00-16:00,Greek Yogurt,Spring,1,0,,none,10.2,0.0,37.0,33.1,3.9
2024-03-16,Evening,16:00-23:00,Greek Yogurt,Spring,1,0,,none,10.2,0.0,27.1,25.4,1.7
2024-03-16,Morning,07:00-11:00,Lettuce,Spring,1,0,,none,10.2,0.0,18.6,14.5,4.1
2024-03-16,Afternoon,11:00-16:00,Lettuce,Spring,1,0,,none,10.2,0.0,36.9,29.0,7.9
2024-03-16,Evening,16:00-23:00,Lettuce,Spring,1,0,,none,10.2,0.0,43.0,37.8,5.2
2024-03-16,Morning,07:00-11:00,Avocado,Spring,1,0,,none,10.2,0.0,14.1,12.4,1.7
2024-03-16,Afternoon,11:00-16:00,Avocado,Spring,1,0,,none,10.2,0.0,35.1,25.2,9.9
2024-03-16,Evening,16:00-23:00,Avocado,Spring,1,0,,none,10.2,0.0,40.0,32.0,8.0
2024-03-16,Morning,07:00-11:00,Strawberries,Spring,1,0,,none,10.2,0.0,16.0,13.8,2.2
2024-03-16,Afternoon,11:00-16:00,Strawberries,Spring,1,0,,none,10.2,0.0,31.4,26.3,5.1
2024-03-16,Evening,16:00-23:00,Strawberries,Spring,1,0,,none,10.2,0.0,40.8,30.6,10.2
2024-03-16,Morning,07:00-11:00,Fresh Pasta,Spring,1,0,,none,10.2,0.0,5.8,5.2,0.6
2024-03-16,Afternoon,11:00-16:00,Fresh Pasta,Spring,1,0,,none,10.2,0.0,26.6,22.4,4.2
2024-03-16,Evening,16:00-23:00,Fresh Pasta,Spring,1,0,,none,10.2,0.0,48.1,39.4,8.7
2024-03-16,Morning,07:00-11:00,Salmon,Spring,1,0,,none,10.2,0.0,4.7,3.9,0.8
2024-03-16,Afternoon,11:00-16:00,Salmon,Spring,1,0,,none,10.2,0.0,21.0,18.3,2.7
2024-03-16,Evening,16:00-23:00,Salmon,Spring,1,0,,none,10.2,0.0,43.3,36.1,7.2
2024-03-16,Morning,07:00-11:00,Fresh Herbs,Spring,1,0,,none,10.2,0.0,11.6,10.2,1.4
2024-03-16,Afternoon,11:00-16:00,Fresh Herbs,Spring,1,0,,none,10.2,0.0,12.1,11.0,1.1
2024-03-16,Evening,16:00-23:00,Fresh Herbs,Spring,1,0,,none,10.2,0.0,9.0,7.8,1.2
2024-03-17,Morning,07:00-11:00,Chicken Breast,Spring,1,0,,festival,15.0,0.4,26.3,22.0,4.3
2024-03-17,Afternoon,11:00-16:00,Chicken Breast,Spring,1,0,,festival,15.0,0.4,90.6,83.1,7.5
2024-03-17,Evening,16:00-23:00,Chicken Breast,Spring,1,0,,festival,15.0,0.4,177.9,135.9,42.0
2024-03-17,Morning,07:00-11:00,Milk,Spring,1,0,,festival,15.0,0.4,76.5,57.4,19.1
2024-03-17,Afternoon,11:00-16:00,Milk,Spring,1,0,,festival,15.0,0.4,80.0,59.8,20.2
2024-03-17,Evening,16:00-23:00,Milk,Spring,1,0,,festival,15.0,0.4,52.4,44.0,8.4
2024-03-17,Morning,07:00-11:00,Tomatoes,Spring,1,0,,festival,15.0,0.4,34.8,26.9,7.9
2024-03-17,Afternoon,11:00-16:00,Tomatoes,Spring,1,0,,festival,15.0,0.4,62.5,52.8,9.7
2024-03-17,Evening,16:00-23:00,Tomatoes,Spring,1,0,,festival,15.0,0.4,86.4,69.1,17.3
2024-03-17,Morning,07:00-11:00,Greek Yogurt,Spring,1,0,,festival,15.0,0.4,50.9,45.4,5.5
2024-03-17,Afternoon,11:00-16:00,Greek Yogurt,Spring,1,0,,festival,15.0,0.4,59.9,52.8,7.1
2024-03-17,Evening,16:00-23:00,Greek Yogurt,Spring,1,0,,festival,15.0,0.4,38.6,31.1,7.5
2024-03-17,Morning,07:00-11:00,Lettuce,Spring,1,0,,festival,15.0,0.4,29.6,25.8,3.8
2024-03-17,Afternoon,11:00-16:00,Lettuce,Spring,1,0,,festival,15.0,0.4,57.1,45.4,11.7
2024-03-17,Evening,16:00-23:00,Lettuce,Spring,1,0,,festival,15.0,0.4,74.1,55.5,18.6
2024-03-17,Morning,07:00-11:00,Avocado,Spring,1,0,,festival,15.0,0.4,26.2,23.4,2.8
2024-03-17,Afternoon,11:00-16:00,Avocado,Spring,1,0,,festival,15.0,0.4,50.5,41.3,9.2
2024-03-17,Evening,16:00-23:00,Avocado,Spring,1,0,,festival,15.0,0.4,62.1,55.0,7.1
2024-03-17,Morning,07:00-11:00,Strawberries,Spring,1,0,,festival,15.0,0.4,26.1,23.7,2.4
2024-03-17,Afternoon,11:00-16:00,Strawberries,Spring,1,0,,festival,15.0,0.4,40.8,38.3,2.5
2024-03-17,Evening,16:00-23:00,Strawberries,Spring,1,0,,festival,15.0,0.4,55.1,47.2,7.9
2024-03-17,Morning,07:00-11:00,Fresh Pasta,Spring,1,0,,festival,15.0,0.4,13.5,11.7,1.8
2024-03-17,Afternoon,11:00-16:00,Fresh Pasta,Spring,1,0,,festival,15.0,0.4,42.1,34.5,7.6
2024-03-17,Evening,16:00-23:00,Fresh Pasta,Spring,1,0,,festival,15.0,0.4,83.4,70.5,12.9
2024-03-17,Morning,07:00-11:00,Salmon,Spring,1,0,,festival,15.0,0.4,7.6,6.5,1.1
2024-03-17,Afternoon,11:00-16:00,Salmon,Spring,1,0,,festival,15.0,0.4,33.4,27.9,5.5
2024-03-17,Evening,16:00-23:00,Salmon,Spring,1,0,,festival,15.0,0.4,69.9,53.1,16.8
2024-03-17,Morning,07:00-11:00,Fresh Herbs,Spring,1,0,,festival,15.0,0.4,21.0,16.5,4.5
2024-03-17,Afternoon,11:00-16:00,Fresh Herbs,Spring,1,0,,festival,15.0,0.4,24.9,19.8,5.1
2024-03-17,Evening,16:00-23:00,Fresh Herbs,Spring,1,0,,festival,15.0,0.4,14.9,12.2,2.7
2024-03-18,Morning,07:00-11:00,Chicken Breast,Spring,0,0,,sports_game,9.5,0.0,17.0,14.3,2.7
2024-03-18,Afternoon,11:00-16:00,Chicken Breast,Spring,0,0,,sports_game,9.5,0.0,67.7,56.5,11.2
2024-03-18,Evening,16:00-23:00,Chicken Breast,Spring,0,0,,sports_game,9.5,0.0,108.5,85.2,23.3
2024-03-18,Morning,07:00-11:00,Milk,Spring,0,0,,sports_game,9.5,0.0,40.8,38.1,2.7
2024-03-18,Afternoon,11:00-16:00,Milk,Spring,0,0,,sports_game,9.5,0.0,46.3,41.6,4.7
2024-03-18,Evening,16:00-23:00,Milk,Spring,0,0,,sports_game,9.5,0.0,33.6,25.4,8.2
2024-03-18,Morning,07:00-11:00,Tomatoes,Spring,0,0,,sports_game,9.5,0.0,20.1,15.8,4.3
2024-03-18,Afternoon,11:00-16:00,Tomatoes,Spring,0,0,,sports_game,9.5,0.0,45.3,37.5,7.8
2024-03-18,Evening,16:00-23:00,Tomatoes,Spring,0,0,,sports_game,9.5,0.0,50.9,41.9,9.0
2024-03-18,Morning,07:00-11:00,Greek Yogurt,Spring,0,0,,sports_game,9.5,0.0,39.4,31.2,8.2
2024-03-18,Afternoon,11:00-16:00,Greek Yogurt,Spring,0,0,,sports_game,9.5,0.0,40.3,33.4,6.9
2024-03-18,Evening,16:00-23:00,Greek Yogurt,Spring,0,0,,sports_game,9.5,0.0,21.5,17.0,4.5
2024-03-18,Morning,07:00-11:00,Lettuce,Spring,0,0,,sports_game,9.5,0.0,25.7,20.2,5.5
2024-03-18,Afternoon,11:00-16:00,Lettuce,Spring,0,0,,sports_game,9.5,0.0,36.1,28.6,7.5
2024-03-18,Evening,16:00-23:00,Lettuce,Spring,0,0,,sports_game,9.5,0.0,45.6,39.6,6.0
2024-03-18,Morning,07:00-11:00,Avocado,Spring,0,0,,sports_game,9.5,0.0,17.7,15.1,2.6
2024-03-18,Afternoon,11:00-16:00,Avocado,Spring,0,0,,sports_game,9.5,0.0,28.1,23.9,4.2
2024-03-18,Evening,16:00-23:00,Avocado,Spring,0,0,,sports_game,9.5,0.0,42.8,35.9,6.9
2024-03-18,Morning,07:00-11:00,Strawberries,Spring,0,0,,sports_game,9.5,0.0,15.8,12.9,2.9
2024-03-18,Afternoon,11:00-16:00,Strawberries,Spring,0,0,,sports_game,9.5,0.0,24.9,19.9,5.0
2024-03-18,Evening,16:00-23:00,Strawberries,Spring,0,0,,sports_game,9.5,0.0,37.5,27.6,9.9
2024-03-18,Morning,07:00-11:00,Fresh Pasta,Spring,0,0,,sports_game,9.5,0.0,7.3,6.0,1.3
2024-03-18,Afternoon,11:00-16:00,Fresh Pasta,Spring,0,0,,sports_game,9.5,0.0,26.6,22.3,4.3
2024-03-18,Evening,16:00-23:00,Fresh Pasta,Spring,0,0,,sports_game,9.5,0.0,52.0,44.4,7.6
2024-03-18,Morning,07:00-11:00,Salmon,Spring,0,0,,sports_game,9.5,0.0,8.1,5.9,2.2
2024-03-18,Afternoon,11:00-16:00,Salmon,Spring,0,0,,sports_game,9.5,0.0,20.2,15.2,5.0
